id_cidade;nm_cidade;uf
3847;Silveiras;SP
3848;Socorro;SP
3849;Sorocaba;SP
3850;Sud Mennucci;SP
3851;Sumaré;SP
3852;Suzano;SP
3853;Suzanápolis;SP
3854;Tabapuã;SP
3855;Tabatinga;SP
3856;Taboão da Serra;SP
3857;Taciba;SP
3858;Taguaí;SP
3859;Taiaçu;SP
3860;Taiúva;SP
3861;Tambaú;SP
3862;Tanabi;SP
3863;Tapiraí;SP
3864;Tapiratiba;SP
3865;Taquaral;SP
3866;Taquaritinga;SP
3867;Taquarituba;SP
3868;Taquarivaí;SP
3869;Tarabai;SP
3870;Tarumã;SP
3871;Tatuí;SP
3872;Taubaté;SP
3873;Tejupá;SP
3874;Teodoro Sampaio;SP
3875;Terra Roxa;SP
3876;Tietê;SP
3877;Timburi;SP
3878;Torre de Pedra;SP
3879;Torrinha;SP
3880;Trabiju;SP
3881;Tremembé;SP
3882;Três Fronteiras;SP
3883;Tuiuti;SP
3884;Tupã;SP
3885;Tupi Paulista;SP
3886;Turiúba;SP
3887;Turmalina;SP
3888;Ubarana;SP
3889;Ubatuba;SP
3890;Ubirajara;SP
3891;Uchoa;SP
3892;União Paulista;SP
3893;Urânia;SP
3894;Uru;SP
3895;Urupês;SP
3896;Valentim Gentil;SP
3897;Valinhos;SP
3898;Valparaíso;SP
3899;Vargem;SP
3900;Vargem Grande do Sul;SP
3901;Vargem Grande Paulista;SP
3902;Várzea Paulista;SP
3903;Vera Cruz;SP
3904;Vinhedo;SP
3905;Viradouro;SP
3906;Vista Alegre do Alto;SP
3907;Vitória Brasil;SP
3908;Votorantim;SP
3909;Votuporanga;SP
3910;Zacarias;SP
3911;Chavantes;SP
3912;Estiva Gerbi;SP
